time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
6600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6600,UAV_01,RELAY,UAV,-1337534.3,5364480.9,3170603.5,10.0.0.2,67.9,99.3
6600,UAV_02,RELAY,UAV,-1337254.9,5366285.3,3167688.1,10.0.0.3,101.7,99.3
6600,UAV_03,RELAY,UAV,-1337783.6,5361920.5,3174802.0,10.0.0.4,280.5,99.3
6700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6700,UAV_01,RELAY,UAV,-1337535.5,5364480.3,3170604.0,10.0.0.2,65.5,99.3
6700,UAV_02,RELAY,UAV,-1337256.4,5366285.1,3167687.8,10.0.0.3,101.7,99.3
6700,UAV_03,RELAY,UAV,-1337782.2,5361920.8,3174802.2,10.0.0.4,280.5,99.3
6800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6800,UAV_01,RELAY,UAV,-1337536.8,5364479.7,3170604.6,10.0.0.2,63.2,99.3
6800,UAV_02,RELAY,UAV,-1337257.8,5366284.9,3167687.6,10.0.0.3,101.7,99.3
6800,UAV_03,RELAY,UAV,-1337780.7,5361921.0,3174802.4,10.0.0.4,280.5,99.3
6900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
6900,UAV_01,RELAY,UAV,-1337538.0,5364479.0,3170605.2,10.0.0.2,60.2,99.3
6900,UAV_02,RELAY,UAV,-1337259.3,5366284.7,3167687.3,10.0.0.3,101.7,99.3
6900,UAV_03,RELAY,UAV,-1337779.3,5361921.2,3174802.7,10.0.0.4,280.5,99.3
7000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7000,UAV_01,RELAY,UAV,-1337539.1,5364478.3,3170605.8,10.0.0.2,57.8,99.3
7000,UAV_02,RELAY,UAV,-1337260.8,5366284.5,3167687.1,10.0.0.3,101.7,99.3
7000,UAV_03,RELAY,UAV,-1337777.8,5361921.4,3174802.9,10.0.0.4,280.5,99.3
7100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7100,UAV_01,RELAY,UAV,-1337540.2,5364477.6,3170606.6,10.0.0.2,55.5,99.3
7100,UAV_02,RELAY,UAV,-1337262.2,5366284.3,3167686.8,10.0.0.3,101.7,99.3
7100,UAV_03,RELAY,UAV,-1337776.3,5361921.7,3174803.1,10.0.0.4,280.5,99.3
7200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7200,UAV_01,RELAY,UAV,-1337541.3,5364476.9,3170607.3,10.0.0.2,53.1,99.3
7200,UAV_02,RELAY,UAV,-1337263.7,5366284.0,3167686.5,10.0.0.3,101.7,99.3
7200,UAV_03,RELAY,UAV,-1337774.9,5361921.9,3174803.4,10.0.0.4,280.5,99.3
7300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7300,UAV_01,RELAY,UAV,-1337542.3,5364476.1,3170608.1,10.0.0.2,50.7,99.3
7300,UAV_02,RELAY,UAV,-1337265.1,5366283.8,3167686.3,10.0.0.3,101.7,99.3
7300,UAV_03,RELAY,UAV,-1337773.4,5361922.1,3174803.6,10.0.0.4,280.5,99.3
7400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7400,UAV_01,RELAY,UAV,-1337543.3,5364475.4,3170609.0,10.0.0.2,47.8,99.3
7400,UAV_02,RELAY,UAV,-1337266.6,5366283.6,3167686.0,10.0.0.3,101.7,99.3
7400,UAV_03,RELAY,UAV,-1337771.9,5361922.3,3174803.9,10.0.0.4,280.5,99.3
7500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7500,UAV_01,RELAY,UAV,-1337544.2,5364474.6,3170609.9,10.0.0.2,45.4,99.2
7500,UAV_02,RELAY,UAV,-1337268.1,5366283.4,3167685.8,10.0.0.3,101.1,99.2
7500,UAV_03,RELAY,UAV,-1337770.5,5361922.6,3174804.1,10.0.0.4,280.5,99.2
7600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7600,UAV_01,RELAY,UAV,-1337545.1,5364473.9,3170610.8,10.0.0.2,43.1,99.2
7600,UAV_02,RELAY,UAV,-1337269.5,5366283.2,3167685.5,10.0.0.3,101.1,99.2
7600,UAV_03,RELAY,UAV,-1337769.0,5361922.8,3174804.3,10.0.0.4,280.5,99.2
7700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7700,UAV_01,RELAY,UAV,-1337546.0,5364473.1,3170611.8,10.0.0.2,40.7,99.2
7700,UAV_02,RELAY,UAV,-1337271.0,5366283.0,3167685.3,10.0.0.3,101.1,99.2
7700,UAV_03,RELAY,UAV,-1337767.5,5361923.0,3174804.6,10.0.0.4,280.5,99.2
7800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7800,UAV_01,RELAY,UAV,-1337546.8,5364472.3,3170612.8,10.0.0.2,38.3,99.2
7800,UAV_02,RELAY,UAV,-1337272.5,5366282.8,3167685.0,10.0.0.3,101.1,99.2
7800,UAV_03,RELAY,UAV,-1337766.1,5361923.2,3174804.8,10.0.0.4,279.9,99.2
7900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
7900,UAV_01,RELAY,UAV,-1337547.5,5364471.5,3170613.8,10.0.0.2,36.0,99.2
7900,UAV_02,RELAY,UAV,-1337273.9,5366282.6,3167684.8,10.0.0.3,101.1,99.2
7900,UAV_03,RELAY,UAV,-1337764.6,5361923.5,3174805.0,10.0.0.4,279.9,99.2
8000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8000,UAV_01,RELAY,UAV,-1337548.2,5364470.7,3170614.8,10.0.0.2,33.6,99.2
8000,UAV_02,RELAY,UAV,-1337275.4,5366282.3,3167684.5,10.0.0.3,101.1,99.2
8000,UAV_03,RELAY,UAV,-1337763.1,5361923.7,3174805.2,10.0.0.4,279.9,99.2
8100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8100,UAV_01,RELAY,UAV,-1337548.8,5364469.9,3170615.9,10.0.0.2,31.9,99.2
8100,UAV_02,RELAY,UAV,-1337276.8,5366282.1,3167684.3,10.0.0.3,101.1,99.2
8100,UAV_03,RELAY,UAV,-1337761.7,5361923.9,3174805.5,10.0.0.4,279.9,99.2
8200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8200,UAV_01,RELAY,UAV,-1337549.4,5364469.1,3170617.1,10.0.0.2,29.5,99.2
8200,UAV_02,RELAY,UAV,-1337278.3,5366281.9,3167684.0,10.0.0.3,101.1,99.2
8200,UAV_03,RELAY,UAV,-1337760.2,5361924.2,3174805.7,10.0.0.4,279.9,99.2
8300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8300,UAV_01,RELAY,UAV,-1337549.9,5364468.3,3170618.2,10.0.0.2,27.2,99.2
8300,UAV_02,RELAY,UAV,-1337279.8,5366281.7,3167683.8,10.0.0.3,101.1,99.2
8300,UAV_03,RELAY,UAV,-1337758.8,5361924.4,3174805.9,10.0.0.4,279.9,99.2
8400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8400,UAV_01,RELAY,UAV,-1337550.4,5364467.4,3170619.4,10.0.0.2,24.8,99.2
8400,UAV_02,RELAY,UAV,-1337281.2,5366281.5,3167683.5,10.0.0.3,101.1,99.2
8400,UAV_03,RELAY,UAV,-1337757.3,5361924.6,3174806.1,10.0.0.4,279.9,99.2
8500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8500,UAV_01,RELAY,UAV,-1337550.8,5364466.6,3170620.6,10.0.0.2,22.4,99.2
8500,UAV_02,RELAY,UAV,-1337282.7,5366281.3,3167683.3,10.0.0.3,101.1,99.2
8500,UAV_03,RELAY,UAV,-1337755.8,5361924.9,3174806.4,10.0.0.4,279.9,99.2
8600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8600,UAV_01,RELAY,UAV,-1337551.2,5364465.8,3170621.8,10.0.0.2,20.1,99.1
8600,UAV_02,RELAY,UAV,-1337284.2,5366281.0,3167683.0,10.0.0.3,101.1,99.1
8600,UAV_03,RELAY,UAV,-1337754.4,5361925.1,3174806.6,10.0.0.4,279.9,99.1
8700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8700,UAV_01,RELAY,UAV,-1337551.5,5364465.0,3170623.0,10.0.0.2,18.3,99.1
8700,UAV_02,RELAY,UAV,-1337285.6,5366280.8,3167682.8,10.0.0.3,101.1,99.1
8700,UAV_03,RELAY,UAV,-1337752.9,5361925.3,3174806.8,10.0.0.4,279.9,99.1
8800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8800,UAV_01,RELAY,UAV,-1337551.7,5364464.2,3170624.2,10.0.0.2,16.0,99.1
8800,UAV_02,RELAY,UAV,-1337287.1,5366280.6,3167682.5,10.0.0.3,101.1,99.1
8800,UAV_03,RELAY,UAV,-1337751.4,5361925.6,3174807.0,10.0.0.4,279.9,99.1
8900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
8900,UAV_01,RELAY,UAV,-1337551.9,5364463.4,3170625.5,10.0.0.2,13.6,99.1
8900,UAV_02,RELAY,UAV,-1337288.5,5366280.4,3167682.3,10.0.0.3,101.1,99.1
8900,UAV_03,RELAY,UAV,-1337750.0,5361925.8,3174807.3,10.0.0.4,279.9,99.1
9000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9000,UAV_01,RELAY,UAV,-1337552.1,5364462.6,3170626.8,10.0.0.2,11.3,99.1
9000,UAV_02,RELAY,UAV,-1337290.0,5366280.2,3167682.0,10.0.0.3,101.1,99.1
9000,UAV_03,RELAY,UAV,-1337748.5,5361926.0,3174807.5,10.0.0.4,279.9,99.1
9100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9100,UAV_01,RELAY,UAV,-1337552.2,5364461.8,3170628.0,10.0.0.2,9.5,99.1
9100,UAV_02,RELAY,UAV,-1337291.5,5366280.0,3167681.8,10.0.0.3,101.1,99.1
9100,UAV_03,RELAY,UAV,-1337747.0,5361926.3,3174807.7,10.0.0.4,279.9,99.1
9200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9200,UAV_01,RELAY,UAV,-1337552.2,5364461.1,3170629.3,10.0.0.2,7.2,99.1
9200,UAV_02,RELAY,UAV,-1337292.9,5366279.7,3167681.5,10.0.0.3,101.1,99.1
9200,UAV_03,RELAY,UAV,-1337745.6,5361926.5,3174807.9,10.0.0.4,279.9,99.1
9300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9300,UAV_01,RELAY,UAV,-1337552.2,5364460.3,3170630.6,10.0.0.2,4.8,99.1
9300,UAV_02,RELAY,UAV,-1337294.4,5366279.5,3167681.3,10.0.0.3,101.1,99.1
9300,UAV_03,RELAY,UAV,-1337744.1,5361926.7,3174808.2,10.0.0.4,279.9,99.1
9400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9400,UAV_01,RELAY,UAV,-1337552.1,5364459.6,3170631.9,10.0.0.2,3.1,99.1
9400,UAV_02,RELAY,UAV,-1337295.9,5366279.3,3167681.0,10.0.0.3,101.1,99.1
9400,UAV_03,RELAY,UAV,-1337742.6,5361927.0,3174808.4,10.0.0.4,279.9,99.1
9500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9500,UAV_01,RELAY,UAV,-1337552.0,5364458.8,3170633.2,10.0.0.2,0.7,99.0
9500,UAV_02,RELAY,UAV,-1337297.3,5366279.1,3167680.8,10.0.0.3,101.1,99.0
9500,UAV_03,RELAY,UAV,-1337741.2,5361927.2,3174808.6,10.0.0.4,279.9,99.0
9600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9600,UAV_01,RELAY,UAV,-1337551.8,5364458.1,3170634.5,10.0.0.2,359.0,99.0
9600,UAV_02,RELAY,UAV,-1337298.8,5366278.9,3167680.5,10.0.0.3,101.1,99.0
9600,UAV_03,RELAY,UAV,-1337739.7,5361927.4,3174808.8,10.0.0.4,279.9,99.0
9700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9700,UAV_01,RELAY,UAV,-1337551.5,5364457.4,3170635.8,10.0.0.2,356.6,99.0
9700,UAV_02,RELAY,UAV,-1337300.3,5366278.7,3167680.3,10.0.0.3,101.1,99.0
9700,UAV_03,RELAY,UAV,-1337738.2,5361927.6,3174809.1,10.0.0.4,279.9,99.0
9800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9800,UAV_01,RELAY,UAV,-1337551.2,5364456.7,3170637.1,10.0.0.2,354.9,99.0
9800,UAV_02,RELAY,UAV,-1337301.7,5366278.4,3167680.0,10.0.0.3,100.5,99.0
9800,UAV_03,RELAY,UAV,-1337736.8,5361927.9,3174809.3,10.0.0.4,279.9,99.0
9900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
9900,UAV_01,RELAY,UAV,-1337550.9,5364456.0,3170638.4,10.0.0.2,352.5,99.0
9900,UAV_02,RELAY,UAV,-1337303.2,5366278.2,3167679.8,10.0.0.3,100.5,99.0
9900,UAV_03,RELAY,UAV,-1337735.3,5361928.1,3174809.5,10.0.0.4,279.9,99.0
10000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10000,UAV_01,RELAY,UAV,-1337550.5,5364455.3,3170639.7,10.0.0.2,350.8,99.0
10000,UAV_02,RELAY,UAV,-1337304.6,5366278.0,3167679.5,10.0.0.3,100.5,99.0
10000,UAV_03,RELAY,UAV,-1337733.8,5361928.3,3174809.7,10.0.0.4,279.9,99.0
10100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10100,UAV_01,RELAY,UAV,-1337550.1,5364454.7,3170641.0,10.0.0.2,348.4,99.0
10100,UAV_02,RELAY,UAV,-1337306.1,5366277.8,3167679.3,10.0.0.3,100.5,99.0
10100,UAV_03,RELAY,UAV,-1337732.4,5361928.6,3174809.9,10.0.0.4,279.9,99.0
10200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10200,UAV_01,RELAY,UAV,-1337549.6,5364454.1,3170642.2,10.0.0.2,346.7,99.0
10200,UAV_02,RELAY,UAV,-1337307.6,5366277.5,3167679.1,10.0.0.3,100.5,99.0
10200,UAV_03,RELAY,UAV,-1337730.9,5361928.8,3174810.2,10.0.0.4,279.9,99.0
10300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10300,UAV_01,RELAY,UAV,-1337549.0,5364453.4,3170643.5,10.0.0.2,344.3,99.0
10300,UAV_02,RELAY,UAV,-1337309.0,5366277.3,3167678.8,10.0.0.3,100.5,99.0
10300,UAV_03,RELAY,UAV,-1337729.5,5361929.0,3174810.4,10.0.0.4,279.9,99.0
10400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10400,UAV_01,RELAY,UAV,-1337548.4,5364452.8,3170644.7,10.0.0.2,342.6,99.0
10400,UAV_02,RELAY,UAV,-1337310.5,5366277.1,3167678.6,10.0.0.3,100.5,99.0
10400,UAV_03,RELAY,UAV,-1337728.0,5361929.3,3174810.6,10.0.0.4,279.9,99.0
10500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10500,UAV_01,RELAY,UAV,-1337547.8,5364452.3,3170646.0,10.0.0.2,340.2,99.0
10500,UAV_02,RELAY,UAV,-1337312.0,5366276.9,3167678.4,10.0.0.3,100.5,99.0
10500,UAV_03,RELAY,UAV,-1337726.5,5361929.5,3174810.8,10.0.0.4,279.9,99.0
10600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10600,UAV_01,RELAY,UAV,-1337547.1,5364451.7,3170647.2,10.0.0.2,338.5,98.9
10600,UAV_02,RELAY,UAV,-1337313.4,5366276.6,3167678.1,10.0.0.3,100.5,98.9
10600,UAV_03,RELAY,UAV,-1337725.1,5361929.7,3174811.1,10.0.0.4,279.9,98.9
10700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10700,UAV_01,RELAY,UAV,-1337546.4,5364451.2,3170648.4,10.0.0.2,336.1,98.9
10700,UAV_02,RELAY,UAV,-1337314.9,5366276.4,3167677.9,10.0.0.3,100.5,98.9
10700,UAV_03,RELAY,UAV,-1337723.6,5361930.0,3174811.3,10.0.0.4,279.9,98.9
10800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10800,UAV_01,RELAY,UAV,-1337545.6,5364450.7,3170649.6,10.0.0.2,334.4,98.9
10800,UAV_02,RELAY,UAV,-1337316.4,5366276.2,3167677.6,10.0.0.3,100.5,98.9
10800,UAV_03,RELAY,UAV,-1337722.1,5361930.2,3174811.5,10.0.0.4,279.9,98.9
10900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
10900,UAV_01,RELAY,UAV,-1337544.8,5364450.2,3170650.7,10.0.0.2,332.6,98.9
10900,UAV_02,RELAY,UAV,-1337317.8,5366276.0,3167677.4,10.0.0.3,100.5,98.9
10900,UAV_03,RELAY,UAV,-1337720.7,5361930.4,3174811.7,10.0.0.4,279.9,98.9
11000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11000,UAV_01,RELAY,UAV,-1337544.0,5364449.7,3170651.9,10.0.0.2,330.3,98.9
11000,UAV_02,RELAY,UAV,-1337319.3,5366275.8,3167677.2,10.0.0.3,100.5,98.9
11000,UAV_03,RELAY,UAV,-1337719.2,5361930.7,3174812.0,10.0.0.4,279.4,98.9
11100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11100,UAV_01,RELAY,UAV,-1337543.1,5364449.3,3170653.0,10.0.0.2,328.5,98.9
11100,UAV_02,RELAY,UAV,-1337320.8,5366275.5,3167676.9,10.0.0.3,100.5,98.9
11100,UAV_03,RELAY,UAV,-1337717.7,5361930.9,3174812.2,10.0.0.4,279.4,98.9
11200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11200,UAV_01,RELAY,UAV,-1337542.1,5364448.9,3170654.1,10.0.0.2,326.8,98.9
11200,UAV_02,RELAY,UAV,-1337322.2,5366275.3,3167676.7,10.0.0.3,100.5,98.9
11200,UAV_03,RELAY,UAV,-1337716.3,5361931.1,3174812.4,10.0.0.4,279.4,98.9
11300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11300,UAV_01,RELAY,UAV,-1337541.2,5364448.5,3170655.2,10.0.0.2,325.0,98.9
11300,UAV_02,RELAY,UAV,-1337323.7,5366275.1,3167676.5,10.0.0.3,100.5,98.9
11300,UAV_03,RELAY,UAV,-1337714.8,5361931.4,3174812.6,10.0.0.4,279.4,98.9
11400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11400,UAV_01,RELAY,UAV,-1337540.2,5364448.1,3170656.2,10.0.0.2,322.7,98.9
11400,UAV_02,RELAY,UAV,-1337325.1,5366274.9,3167676.2,10.0.0.3,100.5,98.9
11400,UAV_03,RELAY,UAV,-1337713.3,5361931.6,3174812.8,10.0.0.4,279.4,98.9
11500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11500,UAV_01,RELAY,UAV,-1337539.1,5364447.7,3170657.2,10.0.0.2,320.9,98.8
11500,UAV_02,RELAY,UAV,-1337326.6,5366274.6,3167676.0,10.0.0.3,100.5,98.8
11500,UAV_03,RELAY,UAV,-1337711.9,5361931.9,3174813.0,10.0.0.4,279.4,98.8
11600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11600,UAV_01,RELAY,UAV,-1337538.0,5364447.4,3170658.2,10.0.0.2,319.2,98.8
11600,UAV_02,RELAY,UAV,-1337328.1,5366274.4,3167675.7,10.0.0.3,100.5,98.8
11600,UAV_03,RELAY,UAV,-1337710.4,5361932.1,3174813.2,10.0.0.4,279.4,98.8
11700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11700,UAV_01,RELAY,UAV,-1337536.9,5364447.1,3170659.2,10.0.0.2,317.4,98.8
11700,UAV_02,RELAY,UAV,-1337329.5,5366274.2,3167675.5,10.0.0.3,100.5,98.8
11700,UAV_03,RELAY,UAV,-1337708.9,5361932.3,3174813.4,10.0.0.4,279.4,98.8
11800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11800,UAV_01,RELAY,UAV,-1337535.8,5364446.8,3170660.1,10.0.0.2,315.1,98.8
11800,UAV_02,RELAY,UAV,-1337331.0,5366274.0,3167675.3,10.0.0.3,100.5,98.8
11800,UAV_03,RELAY,UAV,-1337707.5,5361932.6,3174813.7,10.0.0.4,279.4,98.8
11900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
11900,UAV_01,RELAY,UAV,-1337534.6,5364446.6,3170661.0,10.0.0.2,313.3,98.8
11900,UAV_02,RELAY,UAV,-1337332.5,5366273.7,3167675.0,10.0.0.3,100.5,98.8
11900,UAV_03,RELAY,UAV,-1337706.0,5361932.8,3174813.9,10.0.0.4,279.4,98.8
12000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12000,UAV_01,RELAY,UAV,-1337533.4,5364446.4,3170661.9,10.0.0.2,311.6,98.8
12000,UAV_02,RELAY,UAV,-1337333.9,5366273.5,3167674.8,10.0.0.3,100.5,98.8
12000,UAV_03,RELAY,UAV,-1337704.5,5361933.1,3174814.1,10.0.0.4,279.4,98.8
12100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12100,UAV_01,RELAY,UAV,-1337532.2,5364446.2,3170662.7,10.0.0.2,309.8,98.8
12100,UAV_02,RELAY,UAV,-1337335.4,5366273.3,3167674.6,10.0.0.3,99.9,98.8
12100,UAV_03,RELAY,UAV,-1337703.1,5361933.3,3174814.3,10.0.0.4,279.4,98.8
12200,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12200,UAV_01,RELAY,UAV,-1337531.0,5364446.0,3170663.6,10.0.0.2,308.1,98.8
12200,UAV_02,RELAY,UAV,-1337336.9,5366273.1,3167674.3,10.0.0.3,99.9,98.8
12200,UAV_03,RELAY,UAV,-1337701.6,5361933.5,3174814.5,10.0.0.4,279.4,98.8
12300,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12300,UAV_01,RELAY,UAV,-1337529.7,5364445.9,3170664.3,10.0.0.2,305.7,98.8
12300,UAV_02,RELAY,UAV,-1337338.3,5366272.8,3167674.1,10.0.0.3,99.9,98.8
12300,UAV_03,RELAY,UAV,-1337700.1,5361933.8,3174814.7,10.0.0.4,279.4,98.8
12400,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12400,UAV_01,RELAY,UAV,-1337528.4,5364445.7,3170665.1,10.0.0.2,304.0,98.8
12400,UAV_02,RELAY,UAV,-1337339.8,5366272.6,3167673.9,10.0.0.3,99.9,98.8
12400,UAV_03,RELAY,UAV,-1337698.7,5361934.0,3174814.9,10.0.0.4,279.4,98.8
12500,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12500,UAV_01,RELAY,UAV,-1337527.1,5364445.6,3170665.8,10.0.0.2,302.2,98.8
12500,UAV_02,RELAY,UAV,-1337341.3,5366272.4,3167673.7,10.0.0.3,99.9,98.8
12500,UAV_03,RELAY,UAV,-1337697.2,5361934.3,3174815.1,10.0.0.4,279.4,98.8
12600,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12600,UAV_01,RELAY,UAV,-1337525.7,5364445.6,3170666.5,10.0.0.2,300.5,98.7
12600,UAV_02,RELAY,UAV,-1337342.7,5366272.1,3167673.4,10.0.0.3,99.9,98.7
12600,UAV_03,RELAY,UAV,-1337695.7,5361934.5,3174815.3,10.0.0.4,279.4,98.7
12700,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12700,UAV_01,RELAY,UAV,-1337524.4,5364445.5,3170667.1,10.0.0.2,298.7,98.7
12700,UAV_02,RELAY,UAV,-1337344.2,5366271.9,3167673.2,10.0.0.3,99.9,98.7
12700,UAV_03,RELAY,UAV,-1337694.3,5361934.7,3174815.6,10.0.0.4,279.4,98.7
12800,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12800,UAV_01,RELAY,UAV,-1337523.0,5364445.5,3170667.7,10.0.0.2,297.0,98.7
12800,UAV_02,RELAY,UAV,-1337345.6,5366271.7,3167673.0,10.0.0.3,99.9,98.7
12800,UAV_03,RELAY,UAV,-1337692.8,5361935.0,3174815.8,10.0.0.4,279.4,98.7
12900,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
12900,UAV_01,RELAY,UAV,-1337521.6,5364445.5,3170668.3,10.0.0.2,295.2,98.7
12900,UAV_02,RELAY,UAV,-1337347.1,5366271.4,3167672.8,10.0.0.3,99.9,98.7
12900,UAV_03,RELAY,UAV,-1337691.4,5361935.2,3174816.0,10.0.0.4,279.4,98.7
13000,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
13000,UAV_01,RELAY,UAV,-1337520.2,5364445.5,3170668.8,10.0.0.2,293.5,98.7
13000,UAV_02,RELAY,UAV,-1337348.6,5366271.2,3167672.5,10.0.0.3,99.9,98.7
13000,UAV_03,RELAY,UAV,-1337689.9,5361935.5,3174816.2,10.0.0.4,279.4,98.7
13100,GS_01,CLIENT,GS,-1337502.5,5364429.5,3170603.2,10.0.0.1,-1.0,-1
13100,UAV_01,RELAY,UAV,-1337518.8,5364445.6,3170669.3,10.0.0.2,291.8,98.7
13100,UAV_02,RELAY,UAV,-1337350.0,5366271.0,3167672.3,10.0.0.3,99.9,98.7
13100,UAV_03,RELAY,UAV,-1337688.4,5361935.7,3174816.4,10.0.0.4,279.4,98.7
