time_ms,node_id,role,type,ecef_x,ecef_y,ecef_z,ip,heading_deg,battery_pct
48000,UAV_03,RELAY,UAV,-1333055.4,5328033.1,3232992.7,10.0.0.4,158.0,95.2
48100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48100,UAV_01,CACHE,UAV,-1334716.0,5327163.6,3233734.7,10.0.0.2,233.3,95.2
48100,UAV_02,RELAY,UAV,-1335326.6,5327782.4,3232471.7,10.0.0.3,74.4,95.2
48100,UAV_03,RELAY,UAV,-1333056.1,5328033.6,3232991.5,10.0.0.4,158.0,95.2
48200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48200,UAV_01,CACHE,UAV,-1334715.0,5327164.3,3233733.9,10.0.0.2,231.9,95.2
48200,UAV_02,RELAY,UAV,-1335328.0,5327781.8,3232472.1,10.0.0.3,74.4,95.2
48200,UAV_03,RELAY,UAV,-1333056.8,5328034.2,3232990.4,10.0.0.4,158.0,95.2
48300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48300,UAV_01,CACHE,UAV,-1334714.0,5327165.1,3233733.1,10.0.0.2,231.9,95.2
48300,UAV_02,RELAY,UAV,-1335329.4,5327781.3,3232472.4,10.0.0.3,74.4,95.2
48300,UAV_03,RELAY,UAV,-1333057.5,5328034.7,3232989.2,10.0.0.4,158.0,95.2
48400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48400,UAV_01,CACHE,UAV,-1334713.0,5327165.8,3233732.3,10.0.0.2,230.6,95.2
48400,UAV_02,RELAY,UAV,-1335330.7,5327780.7,3232472.8,10.0.0.3,74.4,95.2
48400,UAV_03,RELAY,UAV,-1333058.3,5328035.3,3232988.0,10.0.0.4,156.6,95.2
48500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48500,UAV_01,CACHE,UAV,-1334712.0,5327166.6,3233731.5,10.0.0.2,229.2,95.2
48500,UAV_02,RELAY,UAV,-1335332.1,5327780.2,3232473.1,10.0.0.3,74.4,95.2
48500,UAV_03,RELAY,UAV,-1333059.0,5328035.8,3232986.8,10.0.0.4,156.6,95.2
48600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48600,UAV_01,CACHE,UAV,-1334711.0,5327167.3,3233730.6,10.0.0.2,229.2,95.1
48600,UAV_02,RELAY,UAV,-1335333.4,5327779.6,3232473.5,10.0.0.3,74.4,95.1
48600,UAV_03,RELAY,UAV,-1333059.8,5328036.4,3232985.6,10.0.0.4,156.6,95.1
48700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48700,UAV_01,CACHE,UAV,-1334710.0,5327168.1,3233729.8,10.0.0.2,227.8,95.1
48700,UAV_02,RELAY,UAV,-1335334.8,5327779.1,3232473.8,10.0.0.3,74.4,95.1
48700,UAV_03,RELAY,UAV,-1333060.5,5328036.9,3232984.4,10.0.0.4,156.6,95.1
48800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48800,UAV_01,CACHE,UAV,-1334709.1,5327168.9,3233728.9,10.0.0.2,226.4,95.1
48800,UAV_02,RELAY,UAV,-1335336.1,5327778.5,3232474.2,10.0.0.3,74.4,95.1
48800,UAV_03,RELAY,UAV,-1333061.3,5328037.4,3232983.2,10.0.0.4,156.6,95.1
48900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
48900,UAV_01,CACHE,UAV,-1334708.2,5327169.6,3233728.0,10.0.0.2,226.4,95.1
48900,UAV_02,RELAY,UAV,-1335337.5,5327778.0,3232474.5,10.0.0.3,74.4,95.1
48900,UAV_03,RELAY,UAV,-1333062.0,5328038.0,3232982.0,10.0.0.4,156.6,95.1
49000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49000,UAV_01,CACHE,UAV,-1334707.2,5327170.4,3233727.1,10.0.0.2,225.0,95.1
49000,UAV_02,RELAY,UAV,-1335338.8,5327777.4,3232474.9,10.0.0.3,74.4,95.1
49000,UAV_03,RELAY,UAV,-1333062.8,5328038.5,3232980.9,10.0.0.4,156.6,95.1
49100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49100,UAV_01,CACHE,UAV,-1334706.4,5327171.2,3233726.2,10.0.0.2,223.7,95.1
49100,UAV_02,RELAY,UAV,-1335340.2,5327776.9,3232475.2,10.0.0.3,74.4,95.1
49100,UAV_03,RELAY,UAV,-1333063.5,5328039.0,3232979.7,10.0.0.4,156.6,95.1
49200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49200,UAV_01,CACHE,UAV,-1334705.5,5327172.0,3233725.3,10.0.0.2,223.7,95.1
49200,UAV_02,RELAY,UAV,-1335341.5,5327776.3,3232475.6,10.0.0.3,74.4,95.1
49200,UAV_03,RELAY,UAV,-1333064.3,5328039.6,3232978.5,10.0.0.4,156.6,95.1
49300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49300,UAV_01,CACHE,UAV,-1334704.6,5327172.8,3233724.3,10.0.0.2,222.3,95.1
49300,UAV_02,RELAY,UAV,-1335342.9,5327775.8,3232475.9,10.0.0.3,74.4,95.1
49300,UAV_03,RELAY,UAV,-1333065.0,5328040.1,3232977.3,10.0.0.4,156.6,95.1
49400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49400,UAV_01,CACHE,UAV,-1334703.8,5327173.6,3233723.4,10.0.0.2,220.9,95.1
49400,UAV_02,RELAY,UAV,-1335344.2,5327775.2,3232476.2,10.0.0.3,74.4,95.1
49400,UAV_03,RELAY,UAV,-1333065.8,5328040.6,3232976.1,10.0.0.4,156.6,95.1
49500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49500,UAV_01,CACHE,UAV,-1334703.0,5327174.4,3233722.4,10.0.0.2,220.9,95.0
49500,UAV_02,RELAY,UAV,-1335345.6,5327774.7,3232476.6,10.0.0.3,74.4,95.0
49500,UAV_03,RELAY,UAV,-1333066.5,5328041.2,3232974.9,10.0.0.4,156.6,95.0
49600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49600,UAV_01,CACHE,UAV,-1334702.2,5327175.2,3233721.4,10.0.0.2,219.5,95.0
49600,UAV_02,RELAY,UAV,-1335346.9,5327774.1,3232476.9,10.0.0.3,74.4,95.0
49600,UAV_03,RELAY,UAV,-1333067.3,5328041.7,3232973.8,10.0.0.4,156.6,95.0
49700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49700,UAV_01,CACHE,UAV,-1334701.4,5327176.0,3233720.4,10.0.0.2,219.5,95.0
49700,UAV_02,RELAY,UAV,-1335348.3,5327773.6,3232477.3,10.0.0.3,74.4,95.0
49700,UAV_03,RELAY,UAV,-1333068.0,5328042.2,3232972.6,10.0.0.4,156.6,95.0
49800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49800,UAV_01,CACHE,UAV,-1334700.7,5327176.8,3233719.4,10.0.0.2,218.1,95.0
49800,UAV_02,RELAY,UAV,-1335349.6,5327773.0,3232477.6,10.0.0.3,74.4,95.0
49800,UAV_03,RELAY,UAV,-1333068.8,5328042.8,3232971.4,10.0.0.4,156.6,95.0
49900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
49900,UAV_01,CACHE,UAV,-1334699.9,5327177.6,3233718.4,10.0.0.2,216.7,95.0
49900,UAV_02,RELAY,UAV,-1335351.0,5327772.5,3232478.0,10.0.0.3,74.4,95.0
49900,UAV_03,RELAY,UAV,-1333069.5,5328043.3,3232970.2,10.0.0.4,156.6,95.0
50000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50000,UAV_01,CACHE,UAV,-1334699.2,5327178.4,3233717.3,10.0.0.2,216.7,95.0
50000,UAV_02,RELAY,UAV,-1335352.3,5327771.9,3232478.3,10.0.0.3,74.4,95.0
50000,UAV_03,RELAY,UAV,-1333070.3,5328043.9,3232969.0,10.0.0.4,156.6,95.0
50100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50100,UAV_01,CACHE,UAV,-1334698.5,5327179.2,3233716.3,10.0.0.2,215.4,95.0
50100,UAV_02,RELAY,UAV,-1335353.7,5327771.4,3232478.7,10.0.0.3,74.4,95.0
50100,UAV_03,RELAY,UAV,-1333071.0,5328044.4,3232967.8,10.0.0.4,156.6,95.0
50200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50200,UAV_01,CACHE,UAV,-1334697.8,5327180.0,3233715.2,10.0.0.2,214.0,95.0
50200,UAV_02,RELAY,UAV,-1335355.0,5327770.8,3232479.0,10.0.0.3,74.4,95.0
50200,UAV_03,RELAY,UAV,-1333071.7,5328044.9,3232966.6,10.0.0.4,156.6,95.0
50300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50300,UAV_01,CACHE,UAV,-1334697.2,5327180.9,3233714.2,10.0.0.2,214.0,95.0
50300,UAV_02,RELAY,UAV,-1335356.4,5327770.3,3232479.4,10.0.0.3,74.4,95.0
50300,UAV_03,RELAY,UAV,-1333072.5,5328045.5,3232965.5,10.0.0.4,156.6,95.0
50400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50400,UAV_01,CACHE,UAV,-1334696.5,5327181.7,3233713.1,10.0.0.2,212.6,95.0
50400,UAV_02,RELAY,UAV,-1335357.7,5327769.7,3232479.7,10.0.0.3,73.0,95.0
50400,UAV_03,RELAY,UAV,-1333073.2,5328046.0,3232964.3,10.0.0.4,156.6,95.0
50500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50500,UAV_01,CACHE,UAV,-1334695.9,5327182.5,3233712.0,10.0.0.2,211.2,95.0
50500,UAV_02,RELAY,UAV,-1335359.1,5327769.1,3232480.1,10.0.0.3,73.0,95.0
50500,UAV_03,RELAY,UAV,-1333074.0,5328046.5,3232963.1,10.0.0.4,156.6,95.0
50600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50600,UAV_01,CACHE,UAV,-1334695.3,5327183.3,3233710.9,10.0.0.2,211.2,94.9
50600,UAV_02,RELAY,UAV,-1335360.4,5327768.6,3232480.5,10.0.0.3,73.0,94.9
50600,UAV_03,RELAY,UAV,-1333074.7,5328047.1,3232961.9,10.0.0.4,156.6,94.9
50700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50700,UAV_01,CACHE,UAV,-1334694.7,5327184.2,3233709.8,10.0.0.2,209.8,94.9
50700,UAV_02,RELAY,UAV,-1335361.7,5327768.0,3232480.9,10.0.0.3,73.0,94.9
50700,UAV_03,RELAY,UAV,-1333075.5,5328047.6,3232960.7,10.0.0.4,156.6,94.9
50800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50800,UAV_01,CACHE,UAV,-1334694.2,5327185.0,3233708.6,10.0.0.2,208.5,94.9
50800,UAV_02,RELAY,UAV,-1335363.1,5327767.4,3232481.2,10.0.0.3,73.0,94.9
50800,UAV_03,RELAY,UAV,-1333076.2,5328048.1,3232959.5,10.0.0.4,156.6,94.9
50900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
50900,UAV_01,CACHE,UAV,-1334693.6,5327185.8,3233707.5,10.0.0.2,208.5,94.9
50900,UAV_02,RELAY,UAV,-1335364.4,5327766.9,3232481.6,10.0.0.3,73.0,94.9
50900,UAV_03,RELAY,UAV,-1333077.0,5328048.7,3232958.4,10.0.0.4,156.6,94.9
51000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51000,UAV_01,CACHE,UAV,-1334693.1,5327186.6,3233706.4,10.0.0.2,207.1,94.9
51000,UAV_02,RELAY,UAV,-1335365.7,5327766.3,3232482.0,10.0.0.3,73.0,94.9
51000,UAV_03,RELAY,UAV,-1333077.7,5328049.2,3232957.2,10.0.0.4,156.6,94.9
51100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51100,UAV_01,CACHE,UAV,-1334692.6,5327187.5,3233705.2,10.0.0.2,207.1,94.9
51100,UAV_02,RELAY,UAV,-1335367.1,5327765.8,3232482.4,10.0.0.3,73.0,94.9
51100,UAV_03,RELAY,UAV,-1333078.5,5328049.8,3232956.0,10.0.0.4,156.6,94.9
51200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51200,UAV_01,CACHE,UAV,-1334692.2,5327188.3,3233704.1,10.0.0.2,205.7,94.9
51200,UAV_02,RELAY,UAV,-1335368.4,5327765.2,3232482.7,10.0.0.3,73.0,94.9
51200,UAV_03,RELAY,UAV,-1333079.2,5328050.3,3232954.8,10.0.0.4,156.6,94.9
51300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51300,UAV_01,CACHE,UAV,-1334691.7,5327189.1,3233702.9,10.0.0.2,204.3,94.9
51300,UAV_02,RELAY,UAV,-1335369.8,5327764.6,3232483.1,10.0.0.3,73.0,94.9
51300,UAV_03,RELAY,UAV,-1333080.0,5328050.8,3232953.6,10.0.0.4,156.6,94.9
51400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51400,UAV_01,CACHE,UAV,-1334691.3,5327189.9,3233701.7,10.0.0.2,204.3,94.9
51400,UAV_02,RELAY,UAV,-1335371.1,5327764.1,3232483.5,10.0.0.3,73.0,94.9
51400,UAV_03,RELAY,UAV,-1333080.7,5328051.4,3232952.4,10.0.0.4,156.6,94.9
51500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51500,UAV_01,CACHE,UAV,-1334690.9,5327190.8,3233700.5,10.0.0.2,202.9,94.8
51500,UAV_02,RELAY,UAV,-1335372.4,5327763.5,3232483.9,10.0.0.3,73.0,94.8
51500,UAV_03,RELAY,UAV,-1333081.5,5328051.9,3232951.3,10.0.0.4,156.6,94.8
51600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51600,UAV_01,CACHE,UAV,-1334690.5,5327191.6,3233699.3,10.0.0.2,201.6,94.8
51600,UAV_02,RELAY,UAV,-1335373.8,5327762.9,3232484.3,10.0.0.3,73.0,94.8
51600,UAV_03,RELAY,UAV,-1333082.2,5328052.4,3232950.1,10.0.0.4,156.6,94.8
51700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51700,UAV_01,CACHE,UAV,-1334690.1,5327192.4,3233698.1,10.0.0.2,201.6,94.8
51700,UAV_02,RELAY,UAV,-1335375.1,5327762.4,3232484.6,10.0.0.3,73.0,94.8
51700,UAV_03,RELAY,UAV,-1333083.0,5328053.0,3232948.9,10.0.0.4,155.2,94.8
51800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51800,UAV_01,CACHE,UAV,-1334689.8,5327193.2,3233696.9,10.0.0.2,200.2,94.8
51800,UAV_02,RELAY,UAV,-1335376.4,5327761.8,3232485.0,10.0.0.3,73.0,94.8
51800,UAV_03,RELAY,UAV,-1333083.8,5328053.5,3232947.7,10.0.0.4,155.2,94.8
51900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
51900,UAV_01,CACHE,UAV,-1334689.4,5327194.1,3233695.7,10.0.0.2,200.2,94.8
51900,UAV_02,CACHE,UAV,-1335377.8,5327761.2,3232485.4,10.0.0.3,73.0,94.8
51900,UAV_03,RELAY,UAV,-1333084.6,5328054.0,3232946.6,10.0.0.4,155.2,94.8
52000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52000,UAV_01,CACHE,UAV,-1334689.2,5327194.9,3233694.5,10.0.0.2,198.8,94.8
52000,UAV_02,CACHE,UAV,-1335379.1,5327760.7,3232485.8,10.0.0.3,73.0,94.8
52000,UAV_03,RELAY,UAV,-1333085.3,5328054.5,3232945.4,10.0.0.4,155.2,94.8
52100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52100,UAV_01,CACHE,UAV,-1334688.9,5327195.7,3233693.3,10.0.0.2,197.4,94.8
52100,UAV_02,CACHE,UAV,-1335380.5,5327760.1,3232486.1,10.0.0.3,73.0,94.8
52100,UAV_03,RELAY,UAV,-1333086.1,5328055.0,3232944.2,10.0.0.4,155.2,94.8
52200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52200,UAV_01,CACHE,UAV,-1334688.6,5327196.5,3233692.1,10.0.0.2,197.4,94.8
52200,UAV_02,CACHE,UAV,-1335381.8,5327759.5,3232486.5,10.0.0.3,73.0,94.8
52200,UAV_03,RELAY,UAV,-1333086.9,5328055.6,3232943.0,10.0.0.4,155.2,94.8
52300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52300,UAV_01,CACHE,UAV,-1334688.4,5327197.3,3233690.8,10.0.0.2,196.0,94.8
52300,UAV_02,CACHE,UAV,-1335383.1,5327759.0,3232486.9,10.0.0.3,73.0,94.8
52300,UAV_03,RELAY,UAV,-1333087.7,5328056.1,3232941.9,10.0.0.4,155.2,94.8
52400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52400,UAV_01,CACHE,UAV,-1334688.2,5327198.1,3233689.6,10.0.0.2,194.7,94.8
52400,UAV_02,CACHE,UAV,-1335384.5,5327758.4,3232487.3,10.0.0.3,73.0,94.8
52400,UAV_03,RELAY,UAV,-1333088.4,5328056.6,3232940.7,10.0.0.4,155.2,94.8
52500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52500,UAV_01,CACHE,UAV,-1334688.0,5327198.9,3233688.3,10.0.0.2,194.7,94.8
52500,UAV_02,CACHE,UAV,-1335385.8,5327757.8,3232487.7,10.0.0.3,73.0,94.8
52500,UAV_03,RELAY,UAV,-1333089.2,5328057.1,3232939.5,10.0.0.4,155.2,94.8
52600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52600,UAV_01,CACHE,UAV,-1334687.8,5327199.8,3233687.1,10.0.0.2,193.3,94.7
52600,UAV_02,CACHE,UAV,-1335387.1,5327757.3,3232488.0,10.0.0.3,73.0,94.7
52600,UAV_03,RELAY,UAV,-1333090.0,5328057.6,3232938.4,10.0.0.4,155.2,94.7
52700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52700,UAV_01,CACHE,UAV,-1334687.7,5327200.6,3233685.8,10.0.0.2,193.3,94.7
52700,UAV_02,CACHE,UAV,-1335388.5,5327756.7,3232488.4,10.0.0.3,71.6,94.7
52700,UAV_03,RELAY,UAV,-1333090.8,5328058.2,3232937.2,10.0.0.4,155.2,94.7
52800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52800,UAV_01,CACHE,UAV,-1334687.5,5327201.4,3233684.6,10.0.0.2,191.9,94.7
52800,UAV_02,CACHE,UAV,-1335389.8,5327756.1,3232488.8,10.0.0.3,71.6,94.7
52800,UAV_03,RELAY,UAV,-1333091.6,5328058.7,3232936.0,10.0.0.4,155.2,94.7
52900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
52900,UAV_01,CACHE,UAV,-1334687.4,5327202.2,3233683.3,10.0.0.2,190.5,94.7
52900,UAV_02,CACHE,UAV,-1335391.1,5327755.5,3232489.2,10.0.0.3,71.6,94.7
52900,UAV_03,RELAY,UAV,-1333092.3,5328059.2,3232934.8,10.0.0.4,155.2,94.7
53000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53000,UAV_01,CACHE,UAV,-1334687.3,5327203.0,3233682.0,10.0.0.2,190.5,94.7
53000,UAV_02,CACHE,UAV,-1335392.4,5327755.0,3232489.6,10.0.0.3,71.6,94.7
53000,UAV_03,RELAY,UAV,-1333093.1,5328059.7,3232933.7,10.0.0.4,155.2,94.7
53100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53100,UAV_01,CACHE,UAV,-1334687.3,5327203.8,3233680.7,10.0.0.2,189.1,94.7
53100,UAV_02,CACHE,UAV,-1335393.8,5327754.4,3232490.0,10.0.0.3,71.6,94.7
53100,UAV_03,RELAY,UAV,-1333093.9,5328060.3,3232932.5,10.0.0.4,155.2,94.7
53200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53200,UAV_01,CACHE,UAV,-1334687.2,5327204.5,3233679.5,10.0.0.2,187.7,94.7
53200,UAV_02,CACHE,UAV,-1335395.1,5327753.8,3232490.4,10.0.0.3,71.6,94.7
53200,UAV_03,RELAY,UAV,-1333094.7,5328060.8,3232931.3,10.0.0.4,155.2,94.7
53300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53300,UAV_01,CACHE,UAV,-1334687.2,5327205.3,3233678.2,10.0.0.2,187.7,94.7
53300,UAV_02,CACHE,UAV,-1335396.4,5327753.2,3232490.9,10.0.0.3,71.6,94.7
53300,UAV_03,RELAY,UAV,-1333095.5,5328061.3,3232930.2,10.0.0.4,155.2,94.7
53400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53400,UAV_01,CACHE,UAV,-1334687.2,5327206.1,3233676.9,10.0.0.2,186.4,94.7
53400,UAV_02,CACHE,UAV,-1335397.7,5327752.6,3232491.3,10.0.0.3,71.6,94.7
53400,UAV_03,RELAY,UAV,-1333096.2,5328061.8,3232929.0,10.0.0.4,155.2,94.7
53500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53500,UAV_01,CACHE,UAV,-1334687.3,5327206.9,3233675.6,10.0.0.2,186.4,94.7
53500,UAV_02,CACHE,UAV,-1335399.1,5327752.1,3232491.7,10.0.0.3,71.6,94.7
53500,UAV_03,RELAY,UAV,-1333097.0,5328062.3,3232927.8,10.0.0.4,155.2,94.7
53600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53600,UAV_01,RELAY,UAV,-1334687.3,5327207.7,3233674.3,10.0.0.2,185.0,94.6
53600,UAV_02,CACHE,UAV,-1335400.4,5327751.5,3232492.1,10.0.0.3,71.6,94.6
53600,UAV_03,RELAY,UAV,-1333097.8,5328062.9,3232926.6,10.0.0.4,155.2,94.6
53700,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53700,UAV_01,RELAY,UAV,-1334687.4,5327208.4,3233673.1,10.0.0.2,183.6,94.6
53700,UAV_02,CACHE,UAV,-1335401.7,5327750.9,3232492.5,10.0.0.3,71.6,94.6
53700,UAV_03,RELAY,UAV,-1333098.6,5328063.4,3232925.5,10.0.0.4,155.2,94.6
53800,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53800,UAV_01,RELAY,UAV,-1334687.5,5327209.2,3233671.8,10.0.0.2,183.6,94.6
53800,UAV_02,CACHE,UAV,-1335403.0,5327750.3,3232492.9,10.0.0.3,71.6,94.6
53800,UAV_03,RELAY,UAV,-1333099.4,5328063.9,3232924.3,10.0.0.4,155.2,94.6
53900,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
53900,UAV_01,RELAY,UAV,-1334687.6,5327209.9,3233670.5,10.0.0.2,182.2,94.6
53900,UAV_02,CACHE,UAV,-1335404.3,5327749.7,3232493.3,10.0.0.3,71.6,94.6
53900,UAV_03,RELAY,UAV,-1333100.1,5328064.4,3232923.1,10.0.0.4,155.2,94.6
54000,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54000,UAV_01,RELAY,UAV,-1334687.7,5327210.7,3233669.2,10.0.0.2,180.8,94.6
54000,UAV_02,CACHE,UAV,-1335405.7,5327749.2,3232493.7,10.0.0.3,71.6,94.6
54000,UAV_03,RELAY,UAV,-1333100.9,5328064.9,3232922.0,10.0.0.4,155.2,94.6
54100,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54100,UAV_01,RELAY,UAV,-1334687.9,5327211.4,3233667.9,10.0.0.2,180.8,94.6
54100,UAV_02,CACHE,UAV,-1335407.0,5327748.6,3232494.1,10.0.0.3,71.6,94.6
54100,UAV_03,RELAY,UAV,-1333101.7,5328065.5,3232920.8,10.0.0.4,155.2,94.6
54200,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54200,UAV_01,RELAY,UAV,-1334688.1,5327212.2,3233666.6,10.0.0.2,179.5,94.6
54200,UAV_02,CACHE,UAV,-1335408.3,5327748.0,3232494.5,10.0.0.3,71.6,94.6
54200,UAV_03,RELAY,UAV,-1333102.5,5328066.0,3232919.6,10.0.0.4,155.2,94.6
54300,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54300,UAV_01,RELAY,UAV,-1334688.3,5327212.9,3233665.3,10.0.0.2,179.5,94.6
54300,UAV_02,CACHE,UAV,-1335409.6,5327747.4,3232494.9,10.0.0.3,71.6,94.6
54300,UAV_03,RELAY,UAV,-1333103.2,5328066.5,3232918.4,10.0.0.4,155.2,94.6
54400,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54400,UAV_01,RELAY,UAV,-1334688.5,5327213.7,3233664.0,10.0.0.2,178.1,94.6
54400,UAV_02,CACHE,UAV,-1335411.0,5327746.8,3232495.3,10.0.0.3,71.6,94.6
54400,UAV_03,RELAY,UAV,-1333104.0,5328067.0,3232917.3,10.0.0.4,155.2,94.6
54500,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54500,UAV_01,RELAY,UAV,-1334688.7,5327214.4,3233662.7,10.0.0.2,176.7,94.5
54500,UAV_02,CACHE,UAV,-1335412.3,5327746.3,3232495.7,10.0.0.3,71.6,94.5
54500,UAV_03,RELAY,UAV,-1333104.8,5328067.5,3232916.1,10.0.0.4,155.2,94.5
54600,GS_01,CLIENT,GS,-1334775.0,5327142.5,3233647.0,10.0.0.1,-1.0,-1
54600,UAV_01,RELAY,UAV,-1334689.0,5327215.1,3233661.5,10.0.0.2,176.7,94.5
54600,UAV_02,CACHE,UAV,-1335413.6,5327745.7,3232496.1,10.0.0.3,71.6,94.5
