time_ms,node_id,name,type,ecef_x,ecef_y,ecef_z,altitude_km,orbit_id,ip
19500,SAT_16,Starlink-16,SAT,-313500,0,500000,500.0,1,10.0.3.17
19500,SAT_17,Starlink-17,SAT,-263500,0,500000,500.0,1,10.0.3.18
19500,SAT_18,Starlink-18,SAT,-213500,0,500000,500.0,1,10.0.3.19
19500,SAT_19,Starlink-19,SAT,-163500,0,500000,500.0,1,10.0.3.20
19500,SAT_20,Starlink-20,SAT,-113500,0,500000,500.0,1,10.0.3.21
19500,SAT_21,Starlink-21,SAT,-63500,0,500000,500.0,1,10.0.3.22
19500,SAT_22,Starlink-22,SAT,-13500,0,500000,500.0,1,10.0.3.23
19500,SAT_23,Starlink-23,SAT,36500,0,500000,500.0,1,10.0.3.24
19500,SAT_24,Starlink-24,SAT,86500,0,500000,500.0,1,10.0.3.25
19500,SAT_25,Starlink-25,SAT,136500,0,500000,500.0,1,10.0.3.26
19500,SAT_26,Starlink-26,SAT,186500,0,500000,500.0,1,10.0.3.27
19500,SAT_27,Starlink-27,SAT,236500,0,500000,500.0,1,10.0.3.28
19500,SAT_28,Starlink-28,SAT,286500,0,500000,500.0,1,10.0.3.29
19500,SAT_29,Starlink-29,SAT,336500,0,500000,500.0,1,10.0.3.30
19500,SAT_30,Starlink-30,SAT,386500,0,500000,500.0,1,10.0.3.31
19500,SAT_31,Starlink-31,SAT,436500,0,500000,500.0,1,10.0.3.32
19500,SAT_32,Starlink-32,SAT,486500,0,500000,500.0,1,10.0.3.33
19500,SAT_33,Starlink-33,SAT,536500,0,500000,500.0,1,10.0.3.34
19500,SAT_34,Starlink-34,SAT,586500,0,500000,500.0,1,10.0.3.35
19500,SAT_35,Starlink-35,SAT,636500,0,500000,500.0,1,10.0.3.36
19500,SAT_36,Starlink-36,SAT,686500,0,500000,500.0,1,10.0.3.37
19500,SAT_37,Starlink-37,SAT,736500,0,500000,500.0,1,10.0.3.38
19500,SAT_38,Starlink-38,SAT,786500,0,500000,500.0,1,10.0.3.39
19500,SAT_39,Starlink-39,SAT,836500,0,500000,500.0,1,10.0.3.40
19500,SAT_40,Starlink-40,SAT,886500,0,500000,500.0,1,10.0.3.41
19500,SAT_41,Starlink-41,SAT,936500,0,500000,500.0,1,10.0.3.42
19500,SAT_42,Starlink-42,SAT,986500,0,500000,500.0,1,10.0.3.43
19500,SAT_43,Starlink-43,SAT,1036500,0,500000,500.0,1,10.0.3.44
19500,SAT_44,Starlink-44,SAT,1086500,0,500000,500.0,1,10.0.3.45
19500,SAT_45,Starlink-45,SAT,1136500,0,500000,500.0,1,10.0.3.46
19500,SAT_46,Starlink-46,SAT,1186500,0,500000,500.0,1,10.0.3.47
19500,SAT_47,Starlink-47,SAT,1236500,0,500000,500.0,1,10.0.3.48
19500,SAT_48,Starlink-48,SAT,1286500,0,500000,500.0,1,10.0.3.49
19500,SAT_49,Starlink-49,SAT,1336500,0,500000,500.0,1,10.0.3.50
19600,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
19600,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
19600,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
19600,UAV_00,Drone-0,UAV,-2378,-2345,481,0.482,0,10.0.2.1
19600,UAV_01,Drone-1,UAV,-570,-3445,450,0.451,0,10.0.2.2
19600,UAV_02,Drone-2,UAV,1428,-2852,465,0.465,0,10.0.2.3
19600,UAV_03,Drone-3,UAV,2409,-1249,511,0.512,0,10.0.2.4
19600,UAV_04,Drone-4,UAV,2472,373,547,0.547,0,10.0.2.5
19600,UAV_05,Drone-5,UAV,1955,1928,539,0.539,0,10.0.2.6
19600,UAV_06,Drone-6,UAV,526,3181,495,0.495,0,10.0.2.7
19600,UAV_07,Drone-7,UAV,-1565,3127,455,0.456,0,10.0.2.8
19600,UAV_08,Drone-8,UAV,-2940,1524,456,0.457,0,10.0.2.9
19600,UAV_09,Drone-9,UAV,-2808,-424,497,0.498,0,10.0.2.10
19600,SAT_00,Starlink-0,SAT,-1112800,0,500000,500.0,1,10.0.3.1
19600,SAT_01,Starlink-1,SAT,-1062800,0,500000,500.0,1,10.0.3.2
19600,SAT_02,Starlink-2,SAT,-1012800,0,500000,500.0,1,10.0.3.3
19600,SAT_03,Starlink-3,SAT,-962800,0,500000,500.0,1,10.0.3.4
19600,SAT_04,Starlink-4,SAT,-912800,0,500000,500.0,1,10.0.3.5
19600,SAT_05,Starlink-5,SAT,-862800,0,500000,500.0,1,10.0.3.6
19600,SAT_06,Starlink-6,SAT,-812800,0,500000,500.0,1,10.0.3.7
19600,SAT_07,Starlink-7,SAT,-762800,0,500000,500.0,1,10.0.3.8
19600,SAT_08,Starlink-8,SAT,-712800,0,500000,500.0,1,10.0.3.9
19600,SAT_09,Starlink-9,SAT,-662800,0,500000,500.0,1,10.0.3.10
19600,SAT_10,Starlink-10,SAT,-612800,0,500000,500.0,1,10.0.3.11
19600,SAT_11,Starlink-11,SAT,-562800,0,500000,500.0,1,10.0.3.12
19600,SAT_12,Starlink-12,SAT,-512800,0,500000,500.0,1,10.0.3.13
19600,SAT_13,Starlink-13,SAT,-462800,0,500000,500.0,1,10.0.3.14
19600,SAT_14,Starlink-14,SAT,-412800,0,500000,500.0,1,10.0.3.15
19600,SAT_15,Starlink-15,SAT,-362800,0,500000,500.0,1,10.0.3.16
19600,SAT_16,Starlink-16,SAT,-312800,0,500000,500.0,1,10.0.3.17
19600,SAT_17,Starlink-17,SAT,-262800,0,500000,500.0,1,10.0.3.18
19600,SAT_18,Starlink-18,SAT,-212800,0,500000,500.0,1,10.0.3.19
19600,SAT_19,Starlink-19,SAT,-162800,0,500000,500.0,1,10.0.3.20
19600,SAT_20,Starlink-20,SAT,-112800,0,500000,500.0,1,10.0.3.21
19600,SAT_21,Starlink-21,SAT,-62800,0,500000,500.0,1,10.0.3.22
19600,SAT_22,Starlink-22,SAT,-12800,0,500000,500.0,1,10.0.3.23
19600,SAT_23,Starlink-23,SAT,37200,0,500000,500.0,1,10.0.3.24
19600,SAT_24,Starlink-24,SAT,87200,0,500000,500.0,1,10.0.3.25
19600,SAT_25,Starlink-25,SAT,137200,0,500000,500.0,1,10.0.3.26
19600,SAT_26,Starlink-26,SAT,187200,0,500000,500.0,1,10.0.3.27
19600,SAT_27,Starlink-27,SAT,237200,0,500000,500.0,1,10.0.3.28
19600,SAT_28,Starlink-28,SAT,287200,0,500000,500.0,1,10.0.3.29
19600,SAT_29,Starlink-29,SAT,337200,0,500000,500.0,1,10.0.3.30
19600,SAT_30,Starlink-30,SAT,387200,0,500000,500.0,1,10.0.3.31
19600,SAT_31,Starlink-31,SAT,437200,0,500000,500.0,1,10.0.3.32
19600,SAT_32,Starlink-32,SAT,487200,0,500000,500.0,1,10.0.3.33
19600,SAT_33,Starlink-33,SAT,537200,0,500000,500.0,1,10.0.3.34
19600,SAT_34,Starlink-34,SAT,587200,0,500000,500.0,1,10.0.3.35
19600,SAT_35,Starlink-35,SAT,637200,0,500000,500.0,1,10.0.3.36
19600,SAT_36,Starlink-36,SAT,687200,0,500000,500.0,1,10.0.3.37
19600,SAT_37,Starlink-37,SAT,737200,0,500000,500.0,1,10.0.3.38
19600,SAT_38,Starlink-38,SAT,787200,0,500000,500.0,1,10.0.3.39
19600,SAT_39,Starlink-39,SAT,837200,0,500000,500.0,1,10.0.3.40
19600,SAT_40,Starlink-40,SAT,887200,0,500000,500.0,1,10.0.3.41
19600,SAT_41,Starlink-41,SAT,937200,0,500000,500.0,1,10.0.3.42
19600,SAT_42,Starlink-42,SAT,987200,0,500000,500.0,1,10.0.3.43
19600,SAT_43,Starlink-43,SAT,1037200,0,500000,500.0,1,10.0.3.44
19600,SAT_44,Starlink-44,SAT,1087200,0,500000,500.0,1,10.0.3.45
19600,SAT_45,Starlink-45,SAT,1137200,0,500000,500.0,1,10.0.3.46
19600,SAT_46,Starlink-46,SAT,1187200,0,500000,500.0,1,10.0.3.47
19600,SAT_47,Starlink-47,SAT,1237200,0,500000,500.0,1,10.0.3.48
19600,SAT_48,Starlink-48,SAT,1287200,0,500000,500.0,1,10.0.3.49
19600,SAT_49,Starlink-49,SAT,1337200,0,500000,500.0,1,10.0.3.50
19700,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
19700,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
19700,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
19700,UAV_00,Drone-0,UAV,-2355,-2417,479,0.479,0,10.0.2.1
19700,UAV_01,Drone-1,UAV,-499,-3444,450,0.451,0,10.0.2.2
19700,UAV_02,Drone-2,UAV,1463,-2782,467,0.467,0,10.0.2.3
19700,UAV_03,Drone-3,UAV,2398,-1183,513,0.514,0,10.0.2.4
19700,UAV_04,Drone-4,UAV,2468,423,547,0.548,0,10.0.2.5
19700,UAV_05,Drone-5,UAV,1947,1998,537,0.538,0,10.0.2.6
19700,UAV_06,Drone-6,UAV,469,3234,492,0.493,0,10.0.2.7
19700,UAV_07,Drone-7,UAV,-1629,3097,454,0.455,0,10.0.2.8
19700,UAV_08,Drone-8,UAV,-2934,1447,457,0.458,0,10.0.2.9
19700,UAV_09,Drone-9,UAV,-2753,-472,500,0.5,0,10.0.2.10
19700,SAT_00,Starlink-0,SAT,-1112100,0,500000,500.0,1,10.0.3.1
19700,SAT_01,Starlink-1,SAT,-1062100,0,500000,500.0,1,10.0.3.2
19700,SAT_02,Starlink-2,SAT,-1012100,0,500000,500.0,1,10.0.3.3
19700,SAT_03,Starlink-3,SAT,-962100,0,500000,500.0,1,10.0.3.4
19700,SAT_04,Starlink-4,SAT,-912100,0,500000,500.0,1,10.0.3.5
19700,SAT_05,Starlink-5,SAT,-862100,0,500000,500.0,1,10.0.3.6
19700,SAT_06,Starlink-6,SAT,-812100,0,500000,500.0,1,10.0.3.7
19700,SAT_07,Starlink-7,SAT,-762100,0,500000,500.0,1,10.0.3.8
19700,SAT_08,Starlink-8,SAT,-712100,0,500000,500.0,1,10.0.3.9
19700,SAT_09,Starlink-9,SAT,-662100,0,500000,500.0,1,10.0.3.10
19700,SAT_10,Starlink-10,SAT,-612100,0,500000,500.0,1,10.0.3.11
19700,SAT_11,Starlink-11,SAT,-562100,0,500000,500.0,1,10.0.3.12
19700,SAT_12,Starlink-12,SAT,-512100,0,500000,500.0,1,10.0.3.13
19700,SAT_13,Starlink-13,SAT,-462100,0,500000,500.0,1,10.0.3.14
19700,SAT_14,Starlink-14,SAT,-412100,0,500000,500.0,1,10.0.3.15
19700,SAT_15,Starlink-15,SAT,-362100,0,500000,500.0,1,10.0.3.16
19700,SAT_16,Starlink-16,SAT,-312100,0,500000,500.0,1,10.0.3.17
19700,SAT_17,Starlink-17,SAT,-262100,0,500000,500.0,1,10.0.3.18
19700,SAT_18,Starlink-18,SAT,-212100,0,500000,500.0,1,10.0.3.19
19700,SAT_19,Starlink-19,SAT,-162100,0,500000,500.0,1,10.0.3.20
19700,SAT_20,Starlink-20,SAT,-112100,0,500000,500.0,1,10.0.3.21
19700,SAT_21,Starlink-21,SAT,-62100,0,500000,500.0,1,10.0.3.22
19700,SAT_22,Starlink-22,SAT,-12100,0,500000,500.0,1,10.0.3.23
19700,SAT_23,Starlink-23,SAT,37900,0,500000,500.0,1,10.0.3.24
19700,SAT_24,Starlink-24,SAT,87900,0,500000,500.0,1,10.0.3.25
19700,SAT_25,Starlink-25,SAT,137900,0,500000,500.0,1,10.0.3.26
19700,SAT_26,Starlink-26,SAT,187900,0,500000,500.0,1,10.0.3.27
19700,SAT_27,Starlink-27,SAT,237900,0,500000,500.0,1,10.0.3.28
19700,SAT_28,Starlink-28,SAT,287900,0,500000,500.0,1,10.0.3.29
19700,SAT_29,Starlink-29,SAT,337900,0,500000,500.0,1,10.0.3.30
19700,SAT_30,Starlink-30,SAT,387900,0,500000,500.0,1,10.0.3.31
19700,SAT_31,Starlink-31,SAT,437900,0,500000,500.0,1,10.0.3.32
19700,SAT_32,Starlink-32,SAT,487900,0,500000,500.0,1,10.0.3.33
19700,SAT_33,Starlink-33,SAT,537900,0,500000,500.0,1,10.0.3.34
19700,SAT_34,Starlink-34,SAT,587900,0,500000,500.0,1,10.0.3.35
19700,SAT_35,Starlink-35,SAT,637900,0,500000,500.0,1,10.0.3.36
19700,SAT_36,Starlink-36,SAT,687900,0,500000,500.0,1,10.0.3.37
19700,SAT_37,Starlink-37,SAT,737900,0,500000,500.0,1,10.0.3.38
19700,SAT_38,Starlink-38,SAT,787900,0,500000,500.0,1,10.0.3.39
19700,SAT_39,Starlink-39,SAT,837900,0,500000,500.0,1,10.0.3.40
19700,SAT_40,Starlink-40,SAT,887900,0,500000,500.0,1,10.0.3.41
19700,SAT_41,Starlink-41,SAT,937900,0,500000,500.0,1,10.0.3.42
19700,SAT_42,Starlink-42,SAT,987900,0,500000,500.0,1,10.0.3.43
19700,SAT_43,Starlink-43,SAT,1037900,0,500000,500.0,1,10.0.3.44
19700,SAT_44,Starlink-44,SAT,1087900,0,500000,500.0,1,10.0.3.45
19700,SAT_45,Starlink-45,SAT,1137900,0,500000,500.0,1,10.0.3.46
19700,SAT_46,Starlink-46,SAT,1187900,0,500000,500.0,1,10.0.3.47
19700,SAT_47,Starlink-47,SAT,1237900,0,500000,500.0,1,10.0.3.48
19700,SAT_48,Starlink-48,SAT,1287900,0,500000,500.0,1,10.0.3.49
19700,SAT_49,Starlink-49,SAT,1337900,0,500000,500.0,1,10.0.3.50
19800,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
19800,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
19800,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
19800,UAV_00,Drone-0,UAV,-2328,-2487,477,0.477,0,10.0.2.1
19800,UAV_01,Drone-1,UAV,-428,-3437,450,0.45,0,10.0.2.2
19800,UAV_02,Drone-2,UAV,1495,-2709,469,0.469,0,10.0.2.3
19800,UAV_03,Drone-3,UAV,2388,-1119,516,0.516,0,10.0.2.4
19800,UAV_04,Drone-4,UAV,2468,475,548,0.549,0,10.0.2.5
19800,UAV_05,Drone-5,UAV,1938,2070,536,0.536,0,10.0.2.6
19800,UAV_06,Drone-6,UAV,409,3283,490,0.49,0,10.0.2.7
19800,UAV_07,Drone-7,UAV,-1689,3062,453,0.454,0,10.0.2.8
19800,UAV_08,Drone-8,UAV,-2923,1369,459,0.459,0,10.0.2.9
19800,UAV_09,Drone-9,UAV,-2699,-519,502,0.503,0,10.0.2.10
19800,SAT_00,Starlink-0,SAT,-1111400,0,500000,500.0,1,10.0.3.1
19800,SAT_01,Starlink-1,SAT,-1061400,0,500000,500.0,1,10.0.3.2
19800,SAT_02,Starlink-2,SAT,-1011400,0,500000,500.0,1,10.0.3.3
19800,SAT_03,Starlink-3,SAT,-961400,0,500000,500.0,1,10.0.3.4
19800,SAT_04,Starlink-4,SAT,-911400,0,500000,500.0,1,10.0.3.5
19800,SAT_05,Starlink-5,SAT,-861400,0,500000,500.0,1,10.0.3.6
19800,SAT_06,Starlink-6,SAT,-811400,0,500000,500.0,1,10.0.3.7
19800,SAT_07,Starlink-7,SAT,-761400,0,500000,500.0,1,10.0.3.8
19800,SAT_08,Starlink-8,SAT,-711400,0,500000,500.0,1,10.0.3.9
19800,SAT_09,Starlink-9,SAT,-661400,0,500000,500.0,1,10.0.3.10
19800,SAT_10,Starlink-10,SAT,-611400,0,500000,500.0,1,10.0.3.11
19800,SAT_11,Starlink-11,SAT,-561400,0,500000,500.0,1,10.0.3.12
19800,SAT_12,Starlink-12,SAT,-511400,0,500000,500.0,1,10.0.3.13
19800,SAT_13,Starlink-13,SAT,-461400,0,500000,500.0,1,10.0.3.14
19800,SAT_14,Starlink-14,SAT,-411400,0,500000,500.0,1,10.0.3.15
19800,SAT_15,Starlink-15,SAT,-361400,0,500000,500.0,1,10.0.3.16
19800,SAT_16,Starlink-16,SAT,-311400,0,500000,500.0,1,10.0.3.17
19800,SAT_17,Starlink-17,SAT,-261400,0,500000,500.0,1,10.0.3.18
19800,SAT_18,Starlink-18,SAT,-211400,0,500000,500.0,1,10.0.3.19
19800,SAT_19,Starlink-19,SAT,-161400,0,500000,500.0,1,10.0.3.20
19800,SAT_20,Starlink-20,SAT,-111400,0,500000,500.0,1,10.0.3.21
19800,SAT_21,Starlink-21,SAT,-61400,0,500000,500.0,1,10.0.3.22
19800,SAT_22,Starlink-22,SAT,-11400,0,500000,500.0,1,10.0.3.23
19800,SAT_23,Starlink-23,SAT,38600,0,500000,500.0,1,10.0.3.24
19800,SAT_24,Starlink-24,SAT,88600,0,500000,500.0,1,10.0.3.25
19800,SAT_25,Starlink-25,SAT,138600,0,500000,500.0,1,10.0.3.26
19800,SAT_26,Starlink-26,SAT,188600,0,500000,500.0,1,10.0.3.27
19800,SAT_27,Starlink-27,SAT,238600,0,500000,500.0,1,10.0.3.28
19800,SAT_28,Starlink-28,SAT,288600,0,500000,500.0,1,10.0.3.29
19800,SAT_29,Starlink-29,SAT,338600,0,500000,500.0,1,10.0.3.30
19800,SAT_30,Starlink-30,SAT,388600,0,500000,500.0,1,10.0.3.31
19800,SAT_31,Starlink-31,SAT,438600,0,500000,500.0,1,10.0.3.32
19800,SAT_32,Starlink-32,SAT,488600,0,500000,500.0,1,10.0.3.33
19800,SAT_33,Starlink-33,SAT,538600,0,500000,500.0,1,10.0.3.34
19800,SAT_34,Starlink-34,SAT,588600,0,500000,500.0,1,10.0.3.35
19800,SAT_35,Starlink-35,SAT,638600,0,500000,500.0,1,10.0.3.36
19800,SAT_36,Starlink-36,SAT,688600,0,500000,500.0,1,10.0.3.37
19800,SAT_37,Starlink-37,SAT,738600,0,500000,500.0,1,10.0.3.38
19800,SAT_38,Starlink-38,SAT,788600,0,500000,500.0,1,10.0.3.39
19800,SAT_39,Starlink-39,SAT,838600,0,500000,500.0,1,10.0.3.40
19800,SAT_40,Starlink-40,SAT,888600,0,500000,500.0,1,10.0.3.41
19800,SAT_41,Starlink-41,SAT,938600,0,500000,500.0,1,10.0.3.42
19800,SAT_42,Starlink-42,SAT,988600,0,500000,500.0,1,10.0.3.43
19800,SAT_43,Starlink-43,SAT,1038600,0,500000,500.0,1,10.0.3.44
19800,SAT_44,Starlink-44,SAT,1088600,0,500000,500.0,1,10.0.3.45
19800,SAT_45,Starlink-45,SAT,1138600,0,500000,500.0,1,10.0.3.46
19800,SAT_46,Starlink-46,SAT,1188600,0,500000,500.0,1,10.0.3.47
19800,SAT_47,Starlink-47,SAT,1238600,0,500000,500.0,1,10.0.3.48
19800,SAT_48,Starlink-48,SAT,1288600,0,500000,500.0,1,10.0.3.49
19800,SAT_49,Starlink-49,SAT,1338600,0,500000,500.0,1,10.0.3.50
19900,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
19900,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
19900,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
19900,UAV_00,Drone-0,UAV,-2296,-2553,474,0.475,0,10.0.2.1
19900,UAV_01,Drone-1,UAV,-357,-3424,450,0.45,0,10.0.2.2
19900,UAV_02,Drone-2,UAV,1524,-2636,471,0.471,0,10.0.2.3
19900,UAV_03,Drone-3,UAV,2381,-1058,518,0.519,0,10.0.2.4
19900,UAV_04,Drone-4,UAV,2472,527,549,0.549,0,10.0.2.5
19900,UAV_05,Drone-5,UAV,1928,2144,534,0.534,0,10.0.2.6
19900,UAV_06,Drone-6,UAV,347,3328,488,0.488,0,10.0.2.7
19900,UAV_07,Drone-7,UAV,-1747,3021,452,0.453,0,10.0.2.8
19900,UAV_08,Drone-8,UAV,-2908,1292,460,0.461,0,10.0.2.9
19900,UAV_09,Drone-9,UAV,-2647,-564,505,0.505,0,10.0.2.10
19900,SAT_00,Starlink-0,SAT,-1110700,0,500000,500.0,1,10.0.3.1
19900,SAT_01,Starlink-1,SAT,-1060700,0,500000,500.0,1,10.0.3.2
19900,SAT_02,Starlink-2,SAT,-1010700,0,500000,500.0,1,10.0.3.3
19900,SAT_03,Starlink-3,SAT,-960700,0,500000,500.0,1,10.0.3.4
19900,SAT_04,Starlink-4,SAT,-910700,0,500000,500.0,1,10.0.3.5
19900,SAT_05,Starlink-5,SAT,-860700,0,500000,500.0,1,10.0.3.6
19900,SAT_06,Starlink-6,SAT,-810700,0,500000,500.0,1,10.0.3.7
19900,SAT_07,Starlink-7,SAT,-760700,0,500000,500.0,1,10.0.3.8
19900,SAT_08,Starlink-8,SAT,-710700,0,500000,500.0,1,10.0.3.9
19900,SAT_09,Starlink-9,SAT,-660700,0,500000,500.0,1,10.0.3.10
19900,SAT_10,Starlink-10,SAT,-610700,0,500000,500.0,1,10.0.3.11
19900,SAT_11,Starlink-11,SAT,-560700,0,500000,500.0,1,10.0.3.12
19900,SAT_12,Starlink-12,SAT,-510700,0,500000,500.0,1,10.0.3.13
19900,SAT_13,Starlink-13,SAT,-460700,0,500000,500.0,1,10.0.3.14
19900,SAT_14,Starlink-14,SAT,-410700,0,500000,500.0,1,10.0.3.15
19900,SAT_15,Starlink-15,SAT,-360700,0,500000,500.0,1,10.0.3.16
19900,SAT_16,Starlink-16,SAT,-310700,0,500000,500.0,1,10.0.3.17
19900,SAT_17,Starlink-17,SAT,-260700,0,500000,500.0,1,10.0.3.18
19900,SAT_18,Starlink-18,SAT,-210700,0,500000,500.0,1,10.0.3.19
19900,SAT_19,Starlink-19,SAT,-160700,0,500000,500.0,1,10.0.3.20
19900,SAT_20,Starlink-20,SAT,-110700,0,500000,500.0,1,10.0.3.21
19900,SAT_21,Starlink-21,SAT,-60700,0,500000,500.0,1,10.0.3.22
19900,SAT_22,Starlink-22,SAT,-10700,0,500000,500.0,1,10.0.3.23
19900,SAT_23,Starlink-23,SAT,39300,0,500000,500.0,1,10.0.3.24
19900,SAT_24,Starlink-24,SAT,89300,0,500000,500.0,1,10.0.3.25
19900,SAT_25,Starlink-25,SAT,139300,0,500000,500.0,1,10.0.3.26
19900,SAT_26,Starlink-26,SAT,189300,0,500000,500.0,1,10.0.3.27
19900,SAT_27,Starlink-27,SAT,239300,0,500000,500.0,1,10.0.3.28
19900,SAT_28,Starlink-28,SAT,289300,0,500000,500.0,1,10.0.3.29
19900,SAT_29,Starlink-29,SAT,339300,0,500000,500.0,1,10.0.3.30
19900,SAT_30,Starlink-30,SAT,389300,0,500000,500.0,1,10.0.3.31
19900,SAT_31,Starlink-31,SAT,439300,0,500000,500.0,1,10.0.3.32
19900,SAT_32,Starlink-32,SAT,489300,0,500000,500.0,1,10.0.3.33
19900,SAT_33,Starlink-33,SAT,539300,0,500000,500.0,1,10.0.3.34
19900,SAT_34,Starlink-34,SAT,589300,0,500000,500.0,1,10.0.3.35
19900,SAT_35,Starlink-35,SAT,639300,0,500000,500.0,1,10.0.3.36
19900,SAT_36,Starlink-36,SAT,689300,0,500000,500.0,1,10.0.3.37
19900,SAT_37,Starlink-37,SAT,739300,0,500000,500.0,1,10.0.3.38
19900,SAT_38,Starlink-38,SAT,789300,0,500000,500.0,1,10.0.3.39
19900,SAT_39,Starlink-39,SAT,839300,0,500000,500.0,1,10.0.3.40
19900,SAT_40,Starlink-40,SAT,889300,0,500000,500.0,1,10.0.3.41
19900,SAT_41,Starlink-41,SAT,939300,0,500000,500.0,1,10.0.3.42
19900,SAT_42,Starlink-42,SAT,989300,0,500000,500.0,1,10.0.3.43
19900,SAT_43,Starlink-43,SAT,1039300,0,500000,500.0,1,10.0.3.44
19900,SAT_44,Starlink-44,SAT,1089300,0,500000,500.0,1,10.0.3.45
19900,SAT_45,Starlink-45,SAT,1139300,0,500000,500.0,1,10.0.3.46
19900,SAT_46,Starlink-46,SAT,1189300,0,500000,500.0,1,10.0.3.47
19900,SAT_47,Starlink-47,SAT,1239300,0,500000,500.0,1,10.0.3.48
19900,SAT_48,Starlink-48,SAT,1289300,0,500000,500.0,1,10.0.3.49
19900,SAT_49,Starlink-49,SAT,1339300,0,500000,500.0,1,10.0.3.50
20000,GS_00,GroundStation-0,GS,0,0,0,0.0,0,10.0.1.1
20000,GS_01,GroundStation-1,GS,10000,0,0,0.0,0,10.0.1.2
20000,GS_02,GroundStation-2,GS,20000,0,0,0.0,0,10.0.1.3
20000,UAV_00,Drone-0,UAV,-2259,-2615,472,0.473,0,10.0.2.1
20000,UAV_01,Drone-1,UAV,-287,-3406,450,0.45,0,10.0.2.2
20000,UAV_02,Drone-2,UAV,1551,-2562,473,0.473,0,10.0.2.3
20000,UAV_03,Drone-3,UAV,2375,-999,521,0.521,0,10.0.2.4
20000,UAV_04,Drone-4,UAV,2480,580,549,0.55,0,10.0.2.5
20000,UAV_05,Drone-5,UAV,1917,2220,532,0.533,0,10.0.2.6
20000,UAV_06,Drone-6,UAV,283,3369,485,0.486,0,10.0.2.7
20000,UAV_07,Drone-7,UAV,-1800,2975,451,0.452,0,10.0.2.8
20000,UAV_08,Drone-8,UAV,-2890,1215,462,0.462,0,10.0.2.9
20000,UAV_09,Drone-9,UAV,-2597,-608,507,0.507,0,10.0.2.10
20000,SAT_00,Starlink-0,SAT,-1110000,0,500000,500.0,1,10.0.3.1
20000,SAT_01,Starlink-1,SAT,-1060000,0,500000,500.0,1,10.0.3.2
20000,SAT_02,Starlink-2,SAT,-1010000,0,500000,500.0,1,10.0.3.3
20000,SAT_03,Starlink-3,SAT,-960000,0,500000,500.0,1,10.0.3.4
20000,SAT_04,Starlink-4,SAT,-910000,0,500000,500.0,1,10.0.3.5
20000,SAT_05,Starlink-5,SAT,-860000,0,500000,500.0,1,10.0.3.6
20000,SAT_06,Starlink-6,SAT,-810000,0,500000,500.0,1,10.0.3.7
20000,SAT_07,Starlink-7,SAT,-760000,0,500000,500.0,1,10.0.3.8
20000,SAT_08,Starlink-8,SAT,-710000,0,500000,500.0,1,10.0.3.9
20000,SAT_09,Starlink-9,SAT,-660000,0,500000,500.0,1,10.0.3.10
20000,SAT_10,Starlink-10,SAT,-610000,0,500000,500.0,1,10.0.3.11
20000,SAT_11,Starlink-11,SAT,-560000,0,500000,500.0,1,10.0.3.12
20000,SAT_12,Starlink-12,SAT,-510000,0,500000,500.0,1,10.0.3.13
20000,SAT_13,Starlink-13,SAT,-460000,0,500000,500.0,1,10.0.3.14
20000,SAT_14,Starlink-14,SAT,-410000,0,500000,500.0,1,10.0.3.15
20000,SAT_15,Starlink-15,SAT,-360000,0,500000,500.0,1,10.0.3.16
20000,SAT_16,Starlink-16,SAT,-310000,0,500000,500.0,1,10.0.3.17
20000,SAT_17,Starlink-17,SAT,-260000,0,500000,500.0,1,10.0.3.18
20000,SAT_18,Starlink-18,SAT,-210000,0,500000,500.0,1,10.0.3.19
20000,SAT_19,Starlink-19,SAT,-160000,0,500000,500.0,1,10.0.3.20
20000,SAT_20,Starlink-20,SAT,-110000,0,500000,500.0,1,10.0.3.21
20000,SAT_21,Starlink-21,SAT,-60000,0,500000,500.0,1,10.0.3.22
20000,SAT_22,Starlink-22,SAT,-10000,0,500000,500.0,1,10.0.3.23
20000,SAT_23,Starlink-23,SAT,40000,0,500000,500.0,1,10.0.3.24
20000,SAT_24,Starlink-24,SAT,90000,0,500000,500.0,1,10.0.3.25
20000,SAT_25,Starlink-25,SAT,140000,0,500000,500.0,1,10.0.3.26
20000,SAT_26,Starlink-26,SAT,190000,0,500000,500.0,1,10.0.3.27
20000,SAT_27,Starlink-27,SAT,240000,0,500000,500.0,1,10.0.3.28
20000,SAT_28,Starlink-28,SAT,290000,0,500000,500.0,1,10.0.3.29
20000,SAT_29,Starlink-29,SAT,340000,0,500000,500.0,1,10.0.3.30
